Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Java-OOP-Shop-master,com.brtsgn,Factory,createProduct,Complex Method,Cyclomatic complexity of the method is 8,13
Java-OOP-Shop-master,com.brtsgn,Factory,createProduct,Long Parameter List,The method has 5 parameters. ,13
Java-OOP-Shop-master,com.brtsgn,Factory,createProduct,Magic Number,The method contains a magic number: 0.25,13
Java-OOP-Shop-master,com.brtsgn,Main,main,Long Statement,The length of the statement "Printer printerCartridge=(Printer)Factory.createProduct(Factory.productType.PrinterWithCartridge`"HP"`1200.00`"Black"`100);" is 123.,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Long Statement,The length of the statement "Printer printerLaser=(Printer)Factory.createProduct(Factory.productType.PrinterWithoutCartridge`"EPSON"`2400.00`"Black"`120);" is 125.,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 2500.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 300,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 4000.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 250,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 5000.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 150,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 3700.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 130,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 2800.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 100,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 1200.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 100,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 2400.00,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 120,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 50,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 50,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 20,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 20,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 30,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 40,7
Java-OOP-Shop-master,com.brtsgn,Main,main,Magic Number,The method contains a magic number: 25,7
Java-OOP-Shop-master,com.brtsgn,Shop,sendProduct,Complex Method,Cyclomatic complexity of the method is 8,19
Java-OOP-Shop-master,com.brtsgn,Shop,sendProduct,Magic Number,The method contains a magic number: 2,19
